"","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","INF_CON_02","S3_INT_EXP_01","S3_INT_EXP_02","S3_LIT_SUR_01","S3_LIT_SUR_02","S3_LIT_SUR_03","S3_LIT_SUR_04","S3_LIT_SUR_05","S3_LIT_SUR_06","S3_LIT_SUR_07","S3_LIT_SUR_08","S3_LIT_TEC_01","S3_LIT_TEC_02","S3_LIT_TEC_03","S3_LIT_TEC_04","S3_LIT_TEC_05","S3_LIT_TEC_06","S3_LIT_TEC_07","S3_LIT_TEC_08","S3_LIT_TEC_09","S3_BEV_SOC_01","S3_BEV_SOC_02","S3_BEV_SOC_03","S3_BEV_SOC_04","S3_BEV_SOC_05","S3_BEV_SOC_06","S3_BEV_SOC_07","S3_BEV_SOC_08","S3_LIT_POL_01","S3_LIT_POL_02","S3_LIT_POL_03","S3_LIT_POL_04","S3_LIT_POL_05","S3_LIT_POL_06","S3_LIT_POL_07","S3_BEH_TEC_1","S3_BEH_TEC_2","S3_BEH_TEC_3","S3_BEH_TEC_4","ATT_CHE_01","S2_PCY_MIS_01","S2_PCY_MIS_02","S2_PCY_MIS_03","S2_PCY_MIS_04","S2_PCY_UNC_01","S2_PCY_UNC_02","S2_PCY_UNC_03","S2_PCY_UNC_04","S2_PCY_UNC_05","S2_PCY_POW_01","S2_PCY_POW_02","S2_PCY_POW_03","S2_PCY_POW_04","S2_PCY_RES_01","S2_PCY_RES_02","S2_PCY_RES_03","S2_PCY_RES_04","S2_PRI_CON_01","S2_PRI_CON_02","S2_PRI_CON_03","S2_PRI_CON_04","S2_PRI_BEH_01","S2_PRI_BEH_02","S2_PRI_BEH_03","S2_PRI_BEH_04","S2_PRI_BEH_05","S2_PRI_EXP_01","S2_PRI_EXP_02","S2_PRI_EXP_03","S1_PFA_EMO_01","S1_PFA_EMO_02","S1_PFA_EMO_03","S1_PFA_EMO_04","ATT_CHE_02","S1_PFA_CYN_01","S1_PFA_CYN_02","S1_PFA_CYN_03","S1_PFA_CYN_04","S1_PRI_CON_01","S1_PRI_CON_02","S1_PRI_CON_03","S1_PRI_CON_04","S1_INT_DIS_01","S1_INT_DIS_02","S1_INT_DIS_03","S1_DIS_ENG_01","S1_DIS_ENG_02","S1_DIS_ENG_03","SOC_AGE_01","SOC_GEN_01","SOC_INC_01","SOC_INC_02","SOC_INC_02_3_TEXT","SOC_EDU_01","SOC_NAT_01","SOC_NAT_01_3_TEXT"
"900",2023-03-17 13:20:15,2023-03-17 13:29:16,0,100,541,1,2023-03-17 13:29:23,"R_296aWy1e287Wc10",NA,NA,NA,NA,401286,-750584,"anonymous","EN",1,480,"25",1,1,1,1,3,1,1,3,5,5,5,5,6,6,4,6,3,2,2,3,5,1,5,4,3,2,3,1,3,3,1,2,5,5,6,2,6,4,4,4,5,4,5,5,3,5,5,4,5,3,1,1,1,1,5,4,5,5,4,4,2,3,3,5,5,4,1,3,1,3,3,1,1,1,1,5,5,5,5,3,3,3,1,1,1,"67",2,"10420",2,NA,3,2,NA
"901",2023-03-17 13:18:01,2023-03-17 13:29:43,0,100,701,1,2023-03-17 13:29:43,"R_1IxPTxdDz5hGt8J",NA,NA,NA,NA,332505,-1118581,"anonymous","EN",1,90,"10",1,1,1,1,2,1,1,2,2,1,1,2,3,3,2,2,1,2,2,3,4,1,1,4,3,1,2,1,2,2,1,2,5,4,4,4,6,5,5,5,5,4,4,4,2,4,3,4,3,2,1,2,2,3,5,3,4,4,3,1,1,3,3,4,3,2,3,5,4,5,3,2,2,1,4,5,5,5,5,2,2,2,2,2,2,"67",1,"4000",2,NA,4,2,NA
"902",2023-03-17 13:06:38,2023-03-17 13:29:51,0,100,1393,1,2023-03-17 13:29:52,"R_zS8hhsSkQ4v2Zpv",NA,NA,NA,NA,382366,-1046593,"anonymous","EN",1,300,"19",1,1,1,1,1,3,1,1,1,3,1,2,1,1,3,2,1,3,1,4,4,1,1,3,4,3,2,2,1,1,1,1,6,4,4,2,6,3,3,3,3,1,4,4,2,4,2,3,2,1,3,1,1,1,5,4,4,5,5,3,3,5,3,5,5,4,2,5,1,3,3,2,4,2,3,4,5,4,4,4,4,4,5,1,1,"27",1,"2500",2,NA,3,2,NA
"903",2023-03-17 13:23:13,2023-03-17 13:29:55,0,100,402,1,2023-03-17 13:29:55,"R_3emkCmjkIlHVHfW",NA,NA,NA,NA,337485,-843871,"anonymous","EN",1,150,"20",1,2,1,1,1,1,1,1,4,6,3,6,4,6,6,6,6,2,5,1,1,1,1,1,3,1,2,1,1,1,2,3,6,5,6,4,6,4,4,4,4,2,5,5,4,1,2,2,2,1,2,2,5,2,5,5,5,5,1,1,2,1,2,4,2,2,3,3,3,3,3,3,3,3,3,5,5,5,5,4,3,4,3,5,2,"42",1,"3000",2,NA,3,2,NA
"904",2023-03-17 13:23:30,2023-03-17 13:29:58,0,100,387,1,2023-03-17 13:29:59,"R_1GxJMAFUTcd69dy",NA,NA,NA,NA,348493,-824041,"anonymous","EN",1,120,"20",1,1,1,1,1,1,1,2,1,3,2,6,4,6,6,6,3,6,1,6,6,1,1,6,1,2,2,1,1,1,1,1,6,6,6,6,6,4,4,2,5,5,5,5,5,4,5,5,3,5,5,5,1,5,5,5,5,5,4,0,0,4,1,3,4,0,5,4,5,5,3,2,5,5,5,5,5,5,5,5,5,5,3,2,2,"56",1,"3000",2,NA,4,2,NA
"905",2023-03-17 13:27:05,2023-03-17 13:30:06,0,100,181,1,2023-03-17 13:30:07,"R_3dWmwM0P77M40LC",NA,NA,NA,NA,388428,-7709,"anonymous","EN",1,55,"15",1,2,1,1,1,2,2,1,2,4,4,5,6,4,6,5,4,4,2,5,4,4,4,6,4,3,3,2,1,3,2,3,3,4,4,4,6,4,4,3,5,4,5,4,4,5,2,4,4,3,4,5,5,4,4,3,5,3,3,3,3,3,4,3,2,4,5,3,4,4,4,3,4,4,4,3,4,3,4,4,3,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"906",2023-03-17 13:16:35,2023-03-17 13:30:36,0,100,841,1,2023-03-17 13:30:37,"R_1I7au1QHWjnb4sn",NA,NA,NA,NA,384231,-820702,"anonymous","EN",1,240,"10",3,3,3,3,3,3,3,3,1,1,1,2,1,1,2,2,2,4,2,2,4,4,2,5,4,2,3,3,3,1,1,1,2,3,4,2,6,3,3,2,3,2,2,4,3,NA,3,2,3,3,3,2,4,2,5,3,4,5,4,4,3,3,3,3,3,1,5,5,4,3,3,3,3,3,4,5,4,4,4,3,3,3,3,3,3,"57",2,"5600",2,NA,4,2,NA
"907",2023-03-17 13:23:39,2023-03-17 13:30:46,0,100,426,1,2023-03-17 13:30:46,"R_yHNX8WCGPQt4mKl",NA,NA,NA,NA,284883,-814061,"anonymous","EN",NA,60,"10",3,3,1,1,1,3,1,1,5,3,2,2,2,2,2,4,4,3,3,4,3,4,3,2,3,3,1,3,2,1,2,1,5,4,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",2023-03-17 13:07:32,2023-03-17 13:30:52,0,100,1399,1,2023-03-17 13:30:53,"R_20OSsJxAKYEcAVF",NA,NA,NA,NA,415768,-755884,"anonymous","EN",1,300,"25",1,1,1,1,1,1,1,3,4,4,3,3,2,3,3,3,3,5,3,4,4,2,5,5,3,3,3,3,3,3,3,3,4,4,4,2,6,3,3,3,4,5,4,4,4,4,4,3,4,3,2,3,2,2,4,3,4,4,4,4,4,4,4,4,3,2,4,4,3,3,3,2,3,3,3,4,4,4,4,3,3,3,2,2,2,"59",2,"3000",2,NA,3,2,NA
"909",2023-03-17 13:22:49,2023-03-17 13:31:08,0,100,498,1,2023-03-17 13:31:09,"R_1cZgCm1yWsnhr9J",NA,NA,NA,NA,283637,-826759,"anonymous","EN",1,8,"35",1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"910",2023-03-17 13:25:28,2023-03-17 13:31:47,0,100,378,1,2023-03-17 13:31:47,"R_3MaJsgwkSoOAqDQ",NA,NA,NA,NA,423088,-831173,"anonymous","EN",1,600,"25",1,2,2,1,3,1,1,1,6,6,6,6,6,6,6,6,6,6,1,6,5,1,6,6,2,2,2,1,1,1,1,1,5,3,6,6,6,2,2,2,4,4,4,4,4,4,2,4,2,1,3,2,1,2,4,2,3,2,4,1,2,2,3,4,2,3,2,4,2,4,3,2,1,4,4,2,3,4,2,3,4,4,3,2,3,"35",1,"2300",2,NA,3,2,NA
"911",2023-03-17 13:21:18,2023-03-17 13:31:47,0,100,629,1,2023-03-17 13:31:48,"R_DV2E01px8dnhaDv",NA,NA,NA,NA,299317,-901026,"anonymous","EN",1,120,"13",1,1,1,1,1,1,1,2,1,6,4,4,4,6,6,6,6,3,1,4,3,1,2,2,1,1,2,1,1,1,1,1,6,6,6,6,6,3,3,3,2,4,4,2,3,5,3,2,2,2,1,2,1,2,5,5,5,5,3,3,3,3,3,5,5,2,2,4,1,2,3,2,2,2,2,5,5,5,5,3,3,3,2,2,2,"60",1,"4000",2,NA,3,2,NA
"912",2023-03-17 13:28:09,2023-03-17 13:32:01,0,100,232,1,2023-03-17 13:32:02,"R_BxKwDZJgwrbR6YV",NA,NA,NA,NA,334656,-1119956,"anonymous","EN",1,600,"15",1,1,1,1,1,2,1,1,6,5,6,5,6,5,6,5,6,5,6,5,6,6,5,5,6,1,1,2,2,1,1,1,5,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",2023-03-17 13:10:01,2023-03-17 13:32:18,0,100,1336,1,2023-03-17 13:32:18,"R_3eqxsL1WPYB6tsb",NA,NA,NA,NA,354838,-806031,"anonymous","EN",1,120,"18",1,1,1,1,3,1,1,3,3,6,1,6,1,6,6,3,3,6,4,6,6,1,1,6,3,3,3,1,3,3,1,3,3,6,3,6,6,4,3,3,4,4,5,5,2,5,3,4,1,2,2,2,2,1,5,4,4,5,5,0,0,5,3,5,5,5,4,5,3,5,3,1,2,2,3,5,5,5,5,4,3,4,1,1,1,"49",2,"8000",2,NA,3,2,NA
"914",2023-03-17 13:22:12,2023-03-17 13:32:41,0,100,628,1,2023-03-17 13:32:41,"R_3Puk6VskspNHLkV",NA,NA,NA,NA,312325,-823764,"anonymous","EN",1,200,"20",1,2,2,1,1,2,1,1,4,6,4,6,4,4,5,4,4,4,5,4,6,5,6,6,1,1,2,2,1,1,2,1,5,3,6,4,6,2,2,4,2,3,2,2,3,4,4,4,3,2,4,4,4,2,4,4,3,3,3,2,3,3,1,4,4,2,5,4,5,4,3,2,3,4,4,3,4,4,3,3,2,4,3,3,3,NA,2,"50000",2,NA,4,3,NA
"915",2023-03-17 13:23:03,2023-03-17 13:32:59,0,100,595,1,2023-03-17 13:32:59,"R_2OJvdYukrm59e1F",NA,NA,NA,NA,336816,-1178302,"anonymous","EN",1,45,"50",1,3,1,1,1,3,3,3,1,5,1,1,1,4,1,3,1,1,2,1,3,1,4,3,2,2,2,1,3,1,3,3,2,3,4,1,6,2,2,2,2,4,4,2,4,3,4,4,4,3,2,4,2,2,4,4,4,4,4,1,1,4,1,0,0,0,5,3,3,3,3,2,2,3,3,4,3,4,4,2,4,2,2,2,4,NA,2,"100000",2,NA,3,2,NA
"916",2023-03-17 13:23:45,2023-03-17 13:33:06,0,100,560,1,2023-03-17 13:33:06,"R_3eaE1rTwWEFZ0lT",NA,NA,NA,NA,368566,-759832,"anonymous","EN",1,480,"22",1,3,1,1,1,1,1,2,6,6,6,1,6,6,6,6,6,1,1,2,1,1,1,6,6,2,3,1,3,1,1,3,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,1,4,5,5,5,5,3,3,5,3,5,3,5,0,5,5,5,5,3,4,5,5,5,5,5,5,5,2,4,2,2,1,2,"50",1,"2070",2,NA,3,2,NA
"917",2023-03-17 13:24:11,2023-03-17 13:33:23,0,100,551,1,2023-03-17 13:33:23,"R_2veLIr49pIplHjf",NA,NA,NA,NA,279455,-824598,"anonymous","EN",1,520,"28",1,1,1,1,2,1,3,2,6,6,6,5,6,6,6,6,6,6,1,4,6,1,6,6,6,3,3,2,1,3,3,2,4,3,4,2,6,3,3,3,3,5,2,2,4,3,3,5,5,3,1,3,1,1,4,3,3,4,1,3,3,1,1,5,1,1,3,5,3,3,3,1,1,1,3,3,2,3,3,4,4,4,1,1,1,"47",2,"4000",2,NA,3,2,NA
"918",2023-03-17 13:22:06,2023-03-17 13:33:23,0,100,677,1,2023-03-17 13:33:24,"R_2bZXM6iJ1rFmyXh",NA,NA,NA,NA,422186,-890465,"anonymous","EN",1,15,"40",1,3,1,1,3,1,3,2,5,5,2,6,6,6,6,6,6,3,1,4,4,2,5,5,2,3,1,1,1,1,2,2,5,5,5,2,6,2,4,2,2,4,3,3,3,4,1,1,2,4,2,2,1,1,4,3,4,4,3,3,4,3,4,3,4,0,2,3,2,2,3,1,2,2,2,4,5,4,4,1,1,1,1,1,1,"68",1,"35000",2,NA,3,2,NA
"919",2023-03-17 13:19:05,2023-03-17 13:33:26,0,100,861,1,2023-03-17 13:33:26,"R_2dMfOY94V6jP3Ss",NA,NA,NA,NA,408022,-741914,"anonymous","EN",1,240,"25",1,3,1,3,3,1,1,3,6,6,6,6,6,6,6,6,6,4,6,3,6,1,3,6,6,3,3,3,3,3,3,3,1,6,5,5,6,3,3,3,3,4,2,4,3,2,3,3,5,3,1,1,1,1,5,5,5,5,5,5,4,5,5,3,2,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"71",1,"4000",2,NA,4,2,NA
"920",2023-03-17 13:22:55,2023-03-17 13:33:30,0,100,635,1,2023-03-17 13:33:31,"R_PGRi84GrdUO1JNn",NA,NA,NA,NA,319919,-1020651,"anonymous","EN",1,720,"20",1,1,1,1,1,1,1,2,4,5,4,4,3,3,3,3,5,2,4,2,2,2,2,5,5,2,1,1,1,1,1,2,3,3,1,2,6,3,4,3,4,4,4,4,4,4,3,2,3,2,2,2,2,2,4,3,4,4,2,1,2,1,2,4,4,2,2,2,1,4,3,2,2,2,4,4,3,2,2,4,4,4,4,4,4,"49",2,"1500",2,NA,4,2,NA
"921",2023-03-17 13:24:17,2023-03-17 13:33:53,0,100,576,1,2023-03-17 13:33:54,"R_vUn9L6tf958jblT",NA,NA,NA,NA,394152,-774154,"anonymous","EN",1,60,"23",1,3,1,1,3,1,1,1,3,4,6,5,1,2,4,4,2,1,1,3,5,1,5,4,1,1,3,3,1,1,1,1,6,4,6,1,6,2,3,3,3,5,4,3,4,3,4,4,4,4,3,4,2,3,5,2,3,4,4,4,2,2,2,5,3,0,2,3,4,4,3,3,2,3,2,4,4,4,4,3,4,4,1,3,2,"51",1,"1500",2,NA,3,2,NA
"922",2023-03-17 13:21:59,2023-03-17 13:34:21,0,100,741,1,2023-03-17 13:34:21,"R_ZysDWrQjyixlZux",NA,NA,NA,NA,280109,-824948,"anonymous","EN",1,240,"4",1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,6,1,6,6,1,3,3,1,1,1,3,1,6,1,1,1,6,2,3,3,4,4,4,4,4,4,4,4,4,4,2,4,2,2,5,4,5,5,4,0,0,2,0,4,4,0,5,5,3,5,3,2,3,2,4,4,4,4,4,2,2,2,2,2,2,"63",2,"13000",2,NA,3,2,NA
"923",2023-03-17 13:11:56,2023-03-17 13:34:34,0,100,1358,1,2023-03-17 13:34:35,"R_2xXLeLX5gj7qo1M",NA,NA,NA,NA,327797,-968022,"anonymous","EN",1,30,"20",1,1,1,1,3,1,1,2,5,3,3,3,2,4,2,4,1,1,4,4,4,1,3,5,3,3,3,3,3,3,3,3,4,5,5,1,6,5,4,5,5,4,4,4,5,4,4,4,4,1,2,3,3,2,5,3,3,4,4,4,4,3,3,4,4,3,2,5,3,3,3,4,3,5,4,2,3,4,4,3,4,4,4,3,3,"31",2,"1111",2,NA,3,2,NA
"924",2023-03-17 13:25:49,2023-03-17 13:34:35,0,100,526,1,2023-03-17 13:34:36,"R_1gjg0IuOKIY0MJ7",NA,NA,NA,NA,412324,-958751,"anonymous","EN",1,260,"18",1,1,1,1,1,1,1,1,5,5,4,5,4,5,5,5,3,3,3,4,4,4,4,4,3,1,1,1,1,1,1,1,4,4,3,3,6,4,4,4,4,4,4,4,4,4,2,4,2,2,2,2,2,2,4,4,4,4,3,2,3,3,2,3,1,2,4,4,4,4,3,2,4,4,4,4,4,4,4,2,4,2,3,4,3,"37",2,"59000",2,NA,3,2,NA
"925",2023-03-17 13:17:00,2023-03-17 13:34:47,0,100,1066,1,2023-03-17 13:34:48,"R_2VeaeUrz5h5SlIV",NA,NA,NA,NA,397458,-75581,"anonymous","EN",1,240,"20",1,1,1,1,1,1,1,1,6,6,6,6,1,6,6,6,6,6,1,4,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,5,1,5,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"41",1,"1",2,NA,4,2,NA
"926",2023-03-17 13:03:34,2023-03-17 13:35:35,0,100,1921,1,2023-03-17 13:35:36,"R_3J93wvm8sgoUIgl",NA,NA,NA,NA,340447,-1182946,"anonymous","EN",1,4,"15",3,3,3,3,3,3,3,3,4,1,1,3,3,1,1,3,1,1,1,1,4,2,1,2,2,3,3,3,3,3,3,3,4,1,3,1,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,1,0,3,2,0,4,0,0,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,"44",1,"2600",2,NA,4,2,NA
"927",2023-03-17 13:26:11,2023-03-17 13:36:40,0,100,629,1,2023-03-17 13:36:41,"R_1r1whQb2XlWkWDc",NA,NA,NA,NA,426969,-845464,"anonymous","EN",1,180,"21",1,1,1,3,3,1,1,2,5,5,5,5,6,6,5,4,3,4,2,5,5,2,1,2,5,2,1,1,1,3,1,2,3,5,4,1,6,3,3,3,4,5,5,4,5,4,2,4,4,3,2,3,1,2,4,2,4,4,4,1,3,3,2,5,5,4,3,3,2,4,3,2,3,2,3,4,4,5,5,4,4,4,2,2,2,"63",2,"30500",2,NA,3,2,NA
"928",2023-03-17 13:21:41,2023-03-17 13:36:57,0,100,915,1,2023-03-17 13:36:57,"R_1cYsNhtz31WZ5ws",NA,NA,NA,NA,339258,-1174899,"anonymous","EN",1,250,"8",1,3,1,1,1,3,1,2,1,3,1,3,1,4,3,2,1,4,1,5,5,1,1,3,1,3,3,3,3,3,3,3,1,1,2,1,6,4,4,3,2,5,5,5,5,5,4,4,5,4,3,4,2,1,5,2,3,4,4,0,2,4,0,3,2,3,3,2,2,4,3,2,2,1,4,5,4,5,5,2,3,4,2,1,3,"70",2,"1000",2,NA,3,2,NA
"929",2023-03-17 13:25:45,2023-03-17 13:37:12,0,100,687,1,2023-03-17 13:37:14,"R_1PY8mXNZWVwv8rK",NA,NA,NA,NA,348924,-1170451,"anonymous","EN",1,500,"15",1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,3,2,2,1,1,3,3,5,5,5,5,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"49",2,"50000",2,NA,4,2,NA
"930",2023-03-17 13:24:41,2023-03-17 13:37:18,0,100,757,1,2023-03-17 13:37:19,"R_Q3n1QbsJTycdoUV",NA,NA,NA,NA,431396,-115696,"anonymous","EN",1,120,"24",1,3,3,1,1,3,1,3,3,4,4,3,3,4,3,4,4,3,2,2,3,1,2,4,2,3,3,3,1,3,3,3,3,3,3,1,6,3,2,2,3,5,3,4,4,4,4,4,4,4,3,4,3,4,5,2,3,4,2,2,3,1,1,5,3,1,2,4,4,3,3,3,4,3,2,2,3,3,3,3,4,4,2,3,3,"64",2,"60000",2,NA,4,2,NA
"931",2023-03-17 13:20:45,2023-03-17 13:38:11,0,100,1045,1,2023-03-17 13:38:11,"R_1g74JyBRgOGrkXC",NA,NA,NA,NA,406679,-741178,"anonymous","EN",1,90,"40",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2,4,4,2,4,5,5,3,3,3,3,3,3,1,1,5,4,1,6,4,5,5,4,4,4,4,4,4,5,3,4,4,3,3,3,4,5,5,5,5,3,4,4,4,1,5,5,1,5,5,2,3,3,4,3,4,3,4,5,4,NA,3,3,3,5,5,5,"68",2,"5000",2,NA,3,2,NA
"932",2023-03-17 13:25:52,2023-03-17 13:38:17,0,100,744,1,2023-03-17 13:38:17,"R_1FwS1y8qo1l4aRS",NA,NA,NA,NA,351499,-900558,"anonymous","EN",1,120,"12",1,3,1,1,3,3,1,1,5,5,1,1,5,4,1,4,5,2,1,3,3,1,1,1,1,3,3,1,3,3,1,3,1,2,3,1,6,3,3,3,4,5,4,4,5,4,4,4,3,4,3,3,NA,3,4,2,3,4,3,0,0,3,3,2,3,0,4,2,3,2,3,4,4,4,3,4,4,4,4,3,2,2,2,2,2,"68",2,"40000",2,NA,3,2,NA
"933",2023-03-17 13:27:16,2023-03-17 13:38:17,0,100,661,1,2023-03-17 13:38:18,"R_8wx59ozuYDGAFKp",NA,NA,NA,NA,411701,-814424,"anonymous","EN",1,120,"20",1,1,1,1,1,1,1,1,2,3,2,3,3,2,3,2,2,4,4,4,4,1,1,4,4,3,2,2,2,2,2,2,4,4,4,4,6,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,3,3,2,2,3,3,3,3,3,3,3,4,3,3,3,4,3,4,3,4,4,3,3,4,4,3,3,4,3,"31",2,"1200",2,NA,3,2,NA
"934",2023-03-17 13:20:14,2023-03-17 13:38:24,0,100,1089,1,2023-03-17 13:38:25,"R_1OZ8HGn1SJuKxAU",NA,NA,NA,NA,476109,-1223303,"anonymous","EN",1,180,"5",1,3,1,1,3,1,1,1,1,4,2,6,3,3,5,5,1,2,1,3,2,3,1,3,1,3,3,1,3,3,1,2,5,2,3,2,6,2,2,2,2,4,4,2,3,4,2,1,3,2,1,1,2,2,4,3,3,4,4,1,3,3,1,4,3,1,1,1,1,1,3,2,2,1,2,3,2,2,2,2,1,2,2,2,2,"68",1,"3200",2,NA,4,2,NA
"935",2023-03-10 12:39:14,2023-03-10 12:39:41,0,19,26,0,2023-03-17 13:39:43,"R_3lANP58vV9fGE7B",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,60,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936",2023-03-17 13:20:04,2023-03-17 13:40:10,0,100,1206,1,2023-03-17 13:40:11,"R_w7RVskg9083XWUN",NA,NA,NA,NA,382406,-858156,"anonymous","EN",1,100,"15",1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,4,1,6,6,1,1,6,4,3,3,3,3,3,3,3,6,1,6,1,6,3,2,3,2,2,5,4,5,5,3,4,5,3,3,3,4,3,4,3,3,5,3,2,3,5,4,5,5,3,3,5,3,2,3,2,3,3,1,5,5,4,4,3,3,3,5,5,2,"46",2,"3000",2,NA,3,2,NA
"937",2023-03-17 13:15:35,2023-03-17 13:41:02,0,100,1527,1,2023-03-17 13:41:03,"R_1LAUg3NqTXWzI5r",NA,NA,NA,NA,472072,-120967,"anonymous","EN",1,120,"16",1,3,1,1,3,1,3,1,3,1,1,1,1,6,6,3,1,3,1,4,3,1,1,1,1,3,3,1,3,1,1,3,2,2,2,1,6,3,4,3,3,2,4,3,4,4,4,5,3,1,1,1,1,1,4,3,5,5,5,0,5,2,0,1,2,0,1,1,1,4,3,1,1,3,3,4,5,5,5,1,1,1,1,1,1,"75",2,"3000.00",2,NA,4,2,NA
"938",2023-03-10 12:40:24,2023-03-10 12:41:05,0,4,41,0,2023-03-17 13:41:10,"R_2zT8uwa2FdQHg9Z",NA,NA,NA,NA,NA,NA,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939",2023-03-17 13:31:18,2023-03-17 13:41:19,0,100,601,1,2023-03-17 13:41:20,"R_1gHggAJpbFASkuo",NA,NA,NA,NA,341624,-1181275,"anonymous","EN",1,240,"20",1,2,2,1,3,2,2,1,4,3,2,3,1,2,4,3,2,4,3,4,4,3,3,5,2,2,1,2,3,1,3,1,4,5,4,1,6,3,3,3,3,4,3,4,4,4,4,5,4,3,4,4,2,3,4,3,4,5,3,3,3,3,2,5,3,3,4,4,4,4,3,1,4,4,3,5,5,5,5,3,4,3,2,2,2,"70",2,"31000",2,NA,4,2,NA
"940",2023-03-10 12:41:12,2023-03-10 12:41:58,0,19,45,0,2023-03-17 13:42:01,"R_ptPQEEcVq75O969",NA,NA,NA,NA,NA,NA,"anonymous","EN",1,160,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
